Time	[IRS1]	[IRS1a]	[IRS1pS636_639]	[Akt]	[AktpT308]	[TSC2]	[TSC2pT1462]	[PRAS40]	[PRAS40pT246]	[S6K]	[S6KpT389]	[FourEBP1]	[FourEBP1pT37_46]	[PI3K]	[pPI3K]	[pmTORC1]	[mTORC1cyt]	[mTORC1lys]	Values[Insulin]	Values[AA]	Values[_kIRS1Act]	Values[_kIRS1Inact]	Values[kIRS1Phos]	Values[_kPI3KPhos]	Values[kPI3KDephos]	Values[_kAktPhos]	Values[kAktDephos]	Values[kTSC2Phos]	Values[_kTSC2Dephos]	Values[_kmTORC1cytToLys]	Values[_kmTORC1LysToCyt]	Values[_kmTORC1Phos]	Values[kmTORC1Dephos]	Values[_kPras40Phos]	Values[kPras40Dephos]	Values[_kFourEBP1Phos]	Values[kFourEBP1Dephos]	Values[_kS6KPhos]	Values[kS6KDephos]
92.49	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80351	8.19649	1.80351	8.19649	6.34931	3.65069	4.54488	2.72785	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.5	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80351	8.19649	1.80351	8.19649	6.34931	3.65069	4.54488	2.72785	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.51	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80351	8.19649	1.80351	8.19649	6.34931	3.65069	4.54488	2.72785	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.52	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80351	8.19649	1.80351	8.19649	6.34931	3.65069	4.54488	2.72785	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.53	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80351	8.19649	1.80351	8.19649	6.34931	3.65069	4.54488	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.54	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80351	8.19649	1.80351	8.19649	6.34931	3.65069	4.54488	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.55	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80351	8.19649	1.80351	8.19649	6.34931	3.65069	4.54488	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.56	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80351	8.19649	1.80351	8.19649	6.34931	3.65069	4.54488	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.57	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54488	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.58	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.59	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.6	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.61	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.62	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.63	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.64	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.65	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.66	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.67	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.68	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.69	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.7	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.71	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.72	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.73	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72784	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.74	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.75	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.76	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.77	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.78	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.54489	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.79	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.5449	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.8	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.5449	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.81	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.5449	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.82	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.5449	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.83	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.5449	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.84	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.5449	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.85	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.5449	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.86	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.5449	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.87	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.5449	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.88	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.5449	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.89	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.5449	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.9	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.5449	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.91	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.5449	2.72783	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.92	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.5449	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.93	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34931	3.65069	4.5449	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.94	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34932	3.65068	4.5449	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.95	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34932	3.65068	4.5449	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.96	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34932	3.65068	4.54491	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.97	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34932	3.65068	4.54491	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.98	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34932	3.65068	4.54491	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
92.99	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34932	3.65068	4.54491	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34932	3.65068	4.54491	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.01	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34932	3.65068	4.54491	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.02	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34932	3.65068	4.54491	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.03	4.71252	0.574945	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.8035	8.1965	1.8035	8.1965	6.34932	3.65068	4.54491	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.04	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54491	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.05	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54491	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.06	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54491	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.07	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54491	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.08	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54491	2.72782	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.09	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54491	2.72781	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.1	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54491	2.72781	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.11	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54491	2.72781	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.12	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54491	2.72781	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.13	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54491	2.72781	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.14	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54492	2.72781	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.15	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54492	2.72781	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.16	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54492	2.72781	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.17	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54492	2.72781	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.18	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54492	2.72781	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.19	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54492	2.72781	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.2	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54492	2.72781	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
93.21	4.71252	0.574944	4.71254	5	5	1.66667	8.33333	1.66667	8.33333	1.80349	8.19651	1.80349	8.19651	6.34932	3.65068	4.54492	2.72781	2.72727	1	1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
